sale_date,product_id,region_id,customer_id,quantity,amount,cost
2025-09-09,P004,R001,C011,24,5760.0,3928.87
2025-09-09,P004,R001,C001,26,6240.0,4132.8
2025-09-09,P004,R001,C007,17,4080.0,2533.45
2025-09-09,P004,R001,C005,13,3120.0,1908.55
2025-09-09,P004,R002,C006,9,2160.0,1323.09
2025-09-09,P004,R002,C008,12,2880.0,1964.21
2025-09-09,P004,R002,C002,17,4080.0,2806.44
2025-09-09,P004,R002,C012,17,4080.0,2747.32
2025-09-09,P004,R003,C009,17,4080.0,2677.71
2025-09-09,P004,R003,C003,10,2400.0,1499.05
2025-09-09,P004,R004,C004,7,1680.0,1055.81
2025-09-09,P004,R004,C010,8,1920.0,1266.3
2025-09-09,P005,R001,C005,23,1035.0,617.57
2025-09-09,P005,R001,C011,70,3150.0,1757.8
2025-09-09,P005,R001,C001,74,3330.0,1951.28
2025-09-09,P005,R002,C008,32,1440.0,822.85
2025-09-09,P005,R002,C002,89,4005.0,2450.44
2025-09-09,P005,R003,C003,32,1440.0,806.6
2025-09-09,P005,R003,C009,67,3015.0,1834.98
2025-09-09,P005,R004,C010,16,720.0,442.41
2025-09-09,P005,R004,C004,19,855.0,520.85
2025-09-09,P006,R001,C005,46,5520.0,3752.14
2025-09-09,P006,R001,C001,140,16800.0,10392.2
2025-09-09,P006,R002,C008,17,2040.0,1323.4
2025-09-09,P006,R002,C002,36,4320.0,2783.56
2025-09-09,P006,R002,C006,14,1680.0,1097.43
2025-09-09,P006,R002,C012,34,4080.0,2645.8
2025-09-09,P006,R003,C003,25,3000.0,1973.65
2025-09-09,P006,R003,C009,30,3600.0,2395.43
2025-09-09,P006,R004,C004,20,2400.0,1544.48
2025-09-09,P006,R004,C010,19,2280.0,1379.94
2025-09-10,P001,R001,C005,13,4940.0,3169.04
2025-09-10,P001,R001,C001,36,13680.0,9206.37
2025-09-10,P001,R001,C007,12,4560.0,3145.64
2025-09-10,P001,R002,C006,4,1520.0,1083.19
2025-09-10,P001,R002,C012,10,3800.0,2448.55
2025-09-10,P001,R002,C002,10,3800.0,2623.66
2025-09-10,P001,R002,C008,6,2280.0,1549.92
2025-09-10,P001,R003,C009,14,5320.0,3792.99
2025-09-10,P001,R003,C003,10,3800.0,2460.79
2025-09-10,P001,R004,C004,6,2280.0,1555.36
2025-09-10,P001,R004,C010,4,1520.0,1006.4
2025-09-10,P002,R001,C001,174,14790.0,9000.68
2025-09-10,P002,R001,C011,245,20825.0,12998.81
2025-09-10,P002,R002,C002,131,11135.0,7106.04
2025-09-10,P002,R002,C012,109,9265.0,5812.6
2025-09-10,P002,R003,C003,60,5100.0,3305.72
2025-09-10,P002,R003,C009,107,9095.0,5721.07
2025-09-10,P002,R004,C010,30,2550.0,1608.79
2025-09-10,P002,R004,C004,45,3825.0,2407.65
2025-09-10,P003,R001,C005,3,1860.0,1321.86
2025-09-10,P003,R001,C011,8,4960.0,3520.59
2025-09-10,P003,R001,C007,4,2480.0,1801.59
2025-09-10,P003,R001,C001,9,5580.0,3924.43
2025-09-10,P003,R002,C006,2,1240.0,862.8
2025-09-10,P003,R002,C002,8,4960.0,3583.04
2025-09-10,P003,R002,C008,3,1860.0,1334.25
2025-09-10,P003,R002,C012,6,3720.0,2594.83
2025-09-10,P003,R003,C003,6,3720.0,2505.2
2025-09-10,P003,R003,C009,9,5580.0,3763.5
2025-09-10,P003,R004,C004,3,1860.0,1264.67
2025-09-10,P003,R004,C010,2,1240.0,860.27
2025-09-10,P004,R001,C001,33,7920.0,5310.35
2025-09-10,P004,R001,C007,15,3600.0,2383.05
2025-09-10,P004,R001,C011,36,8640.0,5922.95
2025-09-10,P004,R002,C006,6,1440.0,941.41
2025-09-10,P004,R002,C008,10,2400.0,1511.76
2025-09-10,P004,R002,C012,18,4320.0,2804.65
2025-09-10,P004,R002,C002,19,4560.0,2931.87
2025-09-10,P004,R003,C003,15,3600.0,2327.92
2025-09-10,P004,R003,C009,27,6480.0,4309.57
2025-09-10,P004,R004,C004,9,2160.0,1320.26
2025-09-10,P004,R004,C010,8,1920.0,1321.18
2025-09-10,P005,R001,C005,102,4590.0,2669.22
2025-09-10,P005,R001,C007,137,6165.0,3522.23
2025-09-10,P005,R002,C006,79,3555.0,2160.77
2025-09-10,P005,R002,C008,119,5355.0,3003.73
2025-09-10,P005,R003,C009,65,2925.0,1730.39
2025-09-10,P005,R003,C003,43,1935.0,1144.61
2025-09-10,P005,R004,C004,25,1125.0,612.09
2025-09-10,P005,R004,C010,18,810.0,490.59
2025-09-10,P006,R001,C007,46,5520.0,3532.62
2025-09-10,P006,R001,C001,60,7200.0,4575.46
2025-09-10,P006,R002,C008,29,3480.0,2176.49
2025-09-10,P006,R002,C002,49,5880.0,3755.96
2025-09-10,P006,R002,C006,19,2280.0,1526.51
2025-09-10,P006,R003,C009,46,5520.0,3751.7
2025-09-10,P006,R003,C003,18,2160.0,1424.23
2025-09-10,P006,R004,C004,24,2880.0,1924.44
2025-09-10,P006,R004,C010,13,1560.0,1049.15
2025-09-11,P001,R001,C011,33,12540.0,8216.82
2025-09-11,P001,R001,C007,12,4560.0,2971.32
2025-09-11,P001,R001,C005,12,4560.0,3251.72
2025-09-11,P001,R002,C002,16,6080.0,3993.98
2025-09-11,P001,R002,C012,12,4560.0,3221.19
2025-09-11,P001,R002,C008,9,3420.0,2310.05
2025-09-11,P001,R002,C006,4,1520.0,1075.79
2025-09-11,P001,R003,C003,9,3420.0,2247.44
2025-09-11,P001,R003,C009,17,6460.0,4166.7
2025-09-11,P001,R004,C010,4,1520.0,974.69
2025-09-11,P001,R004,C004,6,2280.0,1636.73
2025-09-11,P002,R001,C007,113,9605.0,6105.23
2025-09-11,P002,R001,C011,253,21505.0,13458.21
2025-09-11,P002,R002,C006,24,2040.0,1224.9
2025-09-11,P002,R002,C012,85,7225.0,4619.44
2025-09-11,P002,R002,C002,74,6290.0,3745.84
2025-09-11,P002,R002,C008,53,4505.0,2854.58
2025-09-11,P002,R003,C003,78,6630.0,3961.58
2025-09-11,P002,R003,C009,102,8670.0,5492.01
2025-09-11,P002,R004,C004,56,4760.0,2797.18
2025-09-11,P002,R004,C010,35,2975.0,1879.07
2025-09-11,P003,R001,C011,17,10540.0,7446.91
2025-09-11,P003,R001,C005,9,5580.0,3925.9
2025-09-11,P003,R002,C002,9,5580.0,4110.97
2025-09-11,P003,R002,C006,3,1860.0,1318.39
2025-09-11,P003,R002,C008,4,2480.0,1732.33
2025-09-11,P003,R003,C009,7,4340.0,2876.69
2025-09-11,P003,R003,C003,5,3100.0,2158.4
2025-09-11,P003,R004,C004,2,1240.0,873.82
2025-09-11,P003,R004,C010,3,1860.0,1250.62
2025-09-11,P004,R001,C011,30,7200.0,4893.44
2025-09-11,P004,R001,C001,36,8640.0,5817.97
2025-09-11,P004,R001,C005,11,2640.0,1820.74
2025-09-11,P004,R001,C007,14,3360.0,2308.04
2025-09-11,P004,R002,C012,21,5040.0,3325.51
2025-09-11,P004,R002,C008,12,2880.0,1866.69
2025-09-11,P004,R002,C002,25,6000.0,3902.19
2025-09-11,P004,R002,C006,7,1680.0,1148.04
2025-09-11,P004,R003,C009,23,5520.0,3592.62
2025-09-11,P004,R003,C003,12,2880.0,1915.17
2025-09-11,P004,R004,C004,12,2880.0,1764.9
2025-09-11,P004,R004,C010,9,2160.0,1478.02
2025-09-11,P005,R001,C007,165,7425.0,4321.22
2025-09-11,P005,R001,C005,89,4005.0,2304.8
2025-09-11,P005,R002,C008,54,2430.0,1479.53
2025-09-11,P005,R002,C012,84,3780.0,2309.25
2025-09-11,P005,R003,C009,41,1845.0,1064.14
2025-09-11,P005,R003,C003,25,1125.0,667.77
2025-09-11,P005,R004,C004,37,1665.0,1021.61
2025-09-11,P005,R004,C010,29,1305.0,796.98
2025-09-11,P006,R001,C007,23,2760.0,1809.24
2025-09-11,P006,R001,C001,40,4800.0,3213.74
2025-09-11,P006,R001,C011,57,6840.0,4475.5
2025-09-11,P006,R001,C005,19,2280.0,1421.39
2025-09-11,P006,R002,C006,8,960.0,589.29
2025-09-11,P006,R002,C002,24,2880.0,1831.86
2025-09-11,P006,R002,C008,15,1800.0,1206.34
2025-09-11,P006,R002,C012,19,2280.0,1546.21
2025-09-11,P006,R003,C003,26,3120.0,1890.12
2025-09-11,P006,R003,C009,28,3360.0,2023.77
2025-09-11,P006,R004,C010,16,1920.0,1203.61
2025-09-11,P006,R004,C004,12,1440.0,909.08
2025-09-12,P001,R001,C001,12,4560.0,3197.73
2025-09-12,P001,R001,C005,6,2280.0,1562.35
2025-09-12,P001,R001,C007,8,3040.0,2093.95
2025-09-12,P001,R001,C011,12,4560.0,3210.9
2025-09-12,P001,R002,C008,6,2280.0,1519.92
2025-09-12,P001,R002,C002,14,5320.0,3699.09
2025-09-12,P001,R002,C012,12,4560.0,3154.64
2025-09-12,P001,R003,C003,12,4560.0,3011.22
2025-09-12,P001,R003,C009,13,4940.0,3368.42
2025-09-12,P001,R004,C010,4,1520.0,1031.65
2025-09-12,P001,R004,C004,6,2280.0,1629.65
2025-09-12,P002,R001,C001,232,19720.0,12433.95
2025-09-12,P002,R001,C007,105,8925.0,5762.39
2025-09-12,P002,R002,C012,82,6970.0,4402.75
2025-09-12,P002,R002,C002,71,6035.0,3718.19
2025-09-12,P002,R002,C008,43,3655.0,2207.75
2025-09-12,P002,R002,C006,21,1785.0,1137.31
2025-09-12,P002,R003,C009,137,11645.0,6874.01
2025-09-12,P002,R003,C003,72,6120.0,3652.02
2025-09-12,P002,R004,C004,41,3485.0,2243.51
2025-09-12,P002,R004,C010,36,3060.0,1979.0
2025-09-12,P003,R001,C007,13,8060.0,5509.99
2025-09-12,P003,R001,C005,12,7440.0,4978.16
2025-09-12,P003,R002,C012,5,3100.0,2114.34
2025-09-12,P003,R002,C002,8,4960.0,3551.15
2025-09-12,P003,R003,C009,6,3720.0,2708.21
2025-09-12,P003,R003,C003,3,1860.0,1323.3
2025-09-12,P003,R004,C004,3,1860.0,1251.22
2025-09-12,P003,R004,C010,3,1860.0,1237.39
2025-09-12,P004,R001,C011,70,16800.0,11114.86
2025-09-12,P004,R001,C005,28,6720.0,4221.64
2025-09-12,P004,R002,C012,13,3120.0,1953.95
2025-09-12,P004,R002,C006,6,1440.0,917.78
2025-09-12,P004,R002,C008,9,2160.0,1403.09
2025-09-12,P004,R002,C002,18,4320.0,2946.15
2025-09-12,P004,R003,C009,21,5040.0,3375.96
2025-09-12,P004,R003,C003,13,3120.0,2068.87
2025-09-12,P004,R004,C010,7,1680.0,1085.86
2025-09-12,P004,R004,C004,14,3360.0,2125.32
2025-09-12,P005,R001,C007,28,1260.0,767.89
2025-09-12,P005,R001,C011,75,3375.0,1885.52
2025-09-12,P005,R001,C001,48,2160.0,1293.56
2025-09-12,P005,R001,C005,19,855.0,488.32
2025-09-12,P005,R002,C006,19,855.0,499.37
2025-09-12,P005,R002,C012,54,2430.0,1487.47
2025-09-12,P005,R002,C008,26,1170.0,673.57
2025-09-12,P005,R002,C002,61,2745.0,1489.8
2025-09-12,P005,R003,C009,52,2340.0,1445.41
2025-09-12,P005,R003,C003,49,2205.0,1335.06
2025-09-12,P005,R004,C010,17,765.0,460.29
2025-09-12,P005,R004,C004,29,1305.0,805.83
2025-09-12,P006,R001,C011,50,6000.0,3979.54
2025-09-12,P006,R001,C001,51,6120.0,3979.64
2025-09-12,P006,R001,C007,31,3720.0,2400.33
2025-09-12,P006,R001,C005,20,2400.0,1514.68
2025-09-12,P006,R002,C002,41,4920.0,3018.82
2025-09-12,P006,R002,C012,49,5880.0,3924.86
2025-09-12,P006,R003,C003,27,3240.0,1986.61
2025-09-12,P006,R003,C009,30,3600.0,2262.49
2025-09-12,P006,R004,C010,14,1680.0,1053.44
2025-09-12,P006,R004,C004,11,1320.0,879.92
2025-09-13,P001,R001,C007,6,2280.0,1489.04
2025-09-13,P001,R001,C001,15,5700.0,3880.39
2025-09-13,P001,R001,C011,11,4180.0,2911.44
2025-09-13,P001,R001,C005,4,1520.0,1083.02
2025-09-13,P001,R002,C008,12,4560.0,3262.53
2025-09-13,P001,R002,C006,6,2280.0,1499.36
2025-09-13,P001,R003,C003,7,2660.0,1736.96
2025-09-13,P001,R003,C009,9,3420.0,2264.42
2025-09-13,P001,R004,C004,4,1520.0,1047.61
2025-09-13,P001,R004,C010,4,1520.0,1084.12
2025-09-13,P002,R001,C007,102,8670.0,5719.06
2025-09-13,P002,R001,C005,67,5695.0,3522.62
2025-09-13,P002,R002,C002,106,9010.0,5809.55
2025-09-13,P002,R002,C012,67,5695.0,3498.27
2025-09-13,P002,R003,C003,34,2890.0,1700.72
2025-09-13,P002,R003,C009,65,5525.0,3477.26
2025-09-13,P002,R004,C010,23,1955.0,1246.36
2025-09-13,P002,R004,C004,33,2805.0,1689.6
2025-09-13,P003,R001,C005,3,1860.0,1286.13
2025-09-13,P003,R001,C001,9,5580.0,3815.0
2025-09-13,P003,R002,C012,3,1860.0,1253.88
2025-09-13,P003,R002,C002,4,2480.0,1784.92
2025-09-13,P003,R002,C008,2,1240.0,876.65
2025-09-13,P003,R003,C003,3,1860.0,1323.95
2025-09-13,P003,R003,C009,6,3720.0,2585.66
2025-09-13,P003,R004,C004,2,1240.0,866.49
2025-09-13,P003,R004,C010,2,1240.0,914.22
2025-09-13,P004,R001,C005,9,2160.0,1421.08
2025-09-13,P004,R001,C011,24,5760.0,3922.71
2025-09-13,P004,R001,C007,13,3120.0,1930.28
2025-09-13,P004,R002,C006,5,1200.0,778.92
2025-09-13,P004,R002,C012,16,3840.0,2534.09
2025-09-13,P004,R002,C008,11,2640.0,1738.7
2025-09-13,P004,R003,C009,16,3840.0,2371.07
2025-09-13,P004,R003,C003,8,1920.0,1292.16
2025-09-13,P004,R004,C004,6,1440.0,950.56
2025-09-13,P004,R004,C010,7,1680.0,1137.53
2025-09-13,P005,R001,C011,65,2925.0,1738.86
2025-09-13,P005,R001,C005,18,810.0,486.88
2025-09-13,P005,R001,C007,31,1395.0,800.32
2025-09-13,P005,R001,C001,43,1935.0,1087.0
2025-09-13,P005,R002,C008,13,585.0,346.4
2025-09-13,P005,R002,C002,30,1350.0,732.47
2025-09-13,P005,R002,C006,10,450.0,277.91
2025-09-13,P005,R002,C012,23,1035.0,600.36
2025-09-13,P005,R003,C003,21,945.0,562.63
2025-09-13,P005,R003,C009,40,1800.0,1025.76
2025-09-13,P005,R004,C004,18,810.0,494.41
2025-09-13,P005,R004,C010,17,765.0,453.12
2025-09-13,P006,R001,C001,25,3000.0,1877.5
2025-09-13,P006,R001,C007,20,2400.0,1594.24
2025-09-13,P006,R001,C011,27,3240.0,2069.49
2025-09-13,P006,R002,C012,20,2400.0,1444.64
2025-09-13,P006,R002,C008,11,1320.0,851.26
2025-09-13,P006,R002,C002,28,3360.0,2036.91
2025-09-13,P006,R003,C009,28,3360.0,2183.28
2025-09-13,P006,R003,C003,19,2280.0,1405.15
2025-09-13,P006,R004,C010,6,720.0,445.88
2025-09-13,P006,R004,C004,8,960.0,627.47
2025-09-14,P001,R001,C005,12,4560.0,3271.59
2025-09-14,P001,R001,C007,21,7980.0,5328.52
2025-09-14,P001,R002,C006,3,1140.0,795.0
2025-09-14,P001,R002,C012,7,2660.0,1895.8
2025-09-14,P001,R002,C002,5,1900.0,1231.05
2025-09-14,P001,R002,C008,3,1140.0,745.16
2025-09-14,P001,R003,C009,6,2280.0,1464.45
2025-09-14,P001,R003,C003,6,2280.0,1587.32
2025-09-14,P001,R004,C010,3,1140.0,745.13
2025-09-14,P001,R004,C004,4,1520.0,978.43
2025-09-14,P002,R001,C005,71,6035.0,3940.22
2025-09-14,P002,R001,C001,148,12580.0,7395.46
2025-09-14,P002,R002,C006,22,1870.0,1100.72
2025-09-14,P002,R002,C012,44,3740.0,2183.92
2025-09-14,P002,R002,C002,57,4845.0,2850.46
2025-09-14,P002,R003,C009,67,5695.0,3433.05
2025-09-14,P002,R003,C003,50,4250.0,2536.96
2025-09-14,P002,R004,C004,30,2550.0,1503.36
2025-09-14,P002,R004,C010,16,1360.0,790.44
2025-09-14,P003,R001,C001,7,4340.0,3173.01
2025-09-14,P003,R001,C011,7,4340.0,2954.07
2025-09-14,P003,R001,C005,2,1240.0,894.34
2025-09-14,P003,R001,C007,3,1860.0,1360.45
2025-09-14,P003,R002,C002,6,3720.0,2661.45
2025-09-14,P003,R002,C008,3,1860.0,1236.43
2025-09-14,P003,R002,C006,2,1240.0,916.51
2025-09-14,P003,R003,C003,4,2480.0,1669.34
2025-09-14,P003,R003,C009,4,2480.0,1704.62
2025-09-14,P003,R004,C004,1,620.0,449.61
2025-09-14,P003,R004,C010,2,1240.0,872.99
2025-09-14,P004,R001,C001,21,5040.0,3254.89
2025-09-14,P004,R001,C011,24,5760.0,3860.69
2025-09-14,P004,R001,C007,15,3600.0,2366.17
2025-09-14,P004,R002,C008,20,4800.0,3287.92
2025-09-14,P004,R002,C006,9,2160.0,1438.87
2025-09-14,P004,R003,C009,13,3120.0,2146.45
2025-09-14,P004,R003,C003,13,3120.0,1955.69
2025-09-14,P004,R004,C004,6,1440.0,912.41
2025-09-14,P004,R004,C010,3,720.0,493.65
2025-09-14,P005,R001,C005,27,1215.0,751.8
2025-09-14,P005,R001,C011,107,4815.0,2687.87
2025-09-14,P005,R001,C007,45,2025.0,1105.5
2025-09-14,P005,R002,C012,46,2070.0,1168.9
2025-09-14,P005,R002,C002,48,2160.0,1320.58
2025-09-14,P005,R002,C008,21,945.0,549.92
2025-09-14,P005,R003,C003,26,1170.0,686.84
2025-09-14,P005,R003,C009,30,1350.0,770.86
2025-09-14,P005,R004,C010,11,495.0,300.61
2025-09-14,P005,R004,C004,22,990.0,599.15
2025-09-14,P006,R001,C007,18,2160.0,1317.31
2025-09-14,P006,R001,C005,14,1680.0,1014.26
2025-09-14,P006,R001,C011,38,4560.0,2845.34
2025-09-14,P006,R002,C012,14,1680.0,1097.79
2025-09-14,P006,R002,C002,13,1560.0,980.7
2025-09-14,P006,R002,C008,10,1200.0,791.26
2025-09-14,P006,R003,C009,24,2880.0,1759.98
2025-09-14,P006,R003,C003,21,2520.0,1702.93
2025-09-14,P006,R004,C004,9,1080.0,672.74
2025-09-14,P006,R004,C010,11,1320.0,827.67
2025-09-15,P001,R001,C007,12,4560.0,2922.39
2025-09-15,P001,R001,C005,7,2660.0,1891.41
2025-09-15,P001,R001,C001,25,9500.0,6297.02
2025-09-15,P001,R002,C002,23,8740.0,6220.53
2025-09-15,P001,R002,C006,11,4180.0,2994.83
2025-09-15,P001,R003,C003,9,3420.0,2342.16
2025-09-15,P001,R003,C009,18,6840.0,4911.63
2025-09-15,P001,R004,C004,10,3800.0,2524.64
2025-09-15,P001,R004,C010,6,2280.0,1555.0
2025-09-15,P002,R001,C011,236,20060.0,13121.19
2025-09-15,P002,R001,C007,83,7055.0,4388.85
2025-09-15,P002,R001,C005,70,5950.0,3722.62
2025-09-15,P002,R002,C002,133,11305.0,6823.12
2025-09-15,P002,R002,C008,67,5695.0,3347.34
2025-09-15,P002,R003,C003,47,3995.0,2511.69
2025-09-15,P002,R003,C009,101,8585.0,5032.4
2025-09-15,P002,R004,C004,59,5015.0,3106.11
2025-09-15,P002,R004,C010,28,2380.0,1567.46
2025-09-15,P003,R001,C011,15,9300.0,6324.34
2025-09-15,P003,R001,C007,8,4960.0,3554.79
2025-09-15,P003,R002,C012,7,4340.0,3107.64
2025-09-15,P003,R002,C006,3,1860.0,1278.19
2025-09-15,P003,R002,C008,6,3720.0,2604.7
2025-09-15,P003,R003,C003,3,1860.0,1339.93
2025-09-15,P003,R003,C009,7,4340.0,3139.48
2025-09-15,P003,R004,C004,4,2480.0,1685.12
2025-09-15,P003,R004,C010,2,1240.0,880.84
2025-09-15,P004,R001,C005,15,3600.0,2458.84
2025-09-15,P004,R001,C001,42,10080.0,6428.57
2025-09-15,P004,R001,C011,32,7680.0,4994.82
2025-09-15,P004,R002,C008,6,1440.0,954.92
2025-09-15,P004,R002,C006,5,1200.0,811.0
2025-09-15,P004,R002,C002,12,2880.0,1906.95
2025-09-15,P004,R002,C012,18,4320.0,2962.66
2025-09-15,P004,R003,C003,11,2640.0,1662.29
2025-09-15,P004,R003,C009,18,4320.0,2721.11
2025-09-15,P004,R004,C004,8,1920.0,1199.32
2025-09-15,P004,R004,C010,6,1440.0,917.93
2025-09-15,P005,R001,C005,25,1125.0,665.03
2025-09-15,P005,R001,C001,50,2250.0,1258.01
2025-09-15,P005,R001,C007,41,1845.0,1102.77
2025-09-15,P005,R001,C011,89,4005.0,2291.57
2025-09-15,P005,R002,C006,30,1350.0,737.77
2025-09-15,P005,R002,C012,108,4860.0,2716.65
2025-09-15,P005,R003,C003,41,1845.0,1037.97
2025-09-15,P005,R003,C009,62,2790.0,1554.72
2025-09-15,P005,R004,C004,25,1125.0,679.63
2025-09-15,P005,R004,C010,34,1530.0,901.57
2025-09-15,P006,R001,C001,124,14880.0,9411.43
2025-09-15,P006,R001,C005,41,4920.0,3317.73
2025-09-15,P006,R002,C006,16,1920.0,1222.59
2025-09-15,P006,R002,C002,51,6120.0,3989.55
2025-09-15,P006,R002,C008,27,3240.0,2127.53
2025-09-15,P006,R003,C003,35,4200.0,2811.65
2025-09-15,P006,R003,C009,34,4080.0,2735.49
2025-09-15,P006,R004,C010,12,1440.0,956.84
2025-09-15,P006,R004,C004,17,2040.0,1304.51
2025-09-16,P001,R001,C005,5,1900.0,1217.29
2025-09-16,P001,R001,C007,11,4180.0,2960.36
2025-09-16,P001,R001,C011,18,6840.0,4576.41
2025-09-16,P001,R001,C001,21,7980.0,5629.26
2025-09-16,P001,R002,C012,17,6460.0,4515.67
2025-09-16,P001,R002,C006,8,3040.0,2117.65
2025-09-16,P001,R003,C009,12,4560.0,3086.95
2025-09-16,P001,R003,C003,8,3040.0,1970.63
2025-09-16,P001,R004,C010,5,1900.0,1358.41
2025-09-16,P001,R004,C004,8,3040.0,1994.7
2025-09-16,P002,R001,C001,158,13430.0,8702.36
2025-09-16,P002,R001,C011,112,9520.0,6185.18
2025-09-16,P002,R001,C005,51,4335.0,2748.46
2025-09-16,P002,R002,C006,36,3060.0,1966.28
2025-09-16,P002,R002,C012,154,13090.0,8215.01
2025-09-16,P002,R002,C008,49,4165.0,2493.25
2025-09-16,P002,R003,C009,139,11815.0,7164.11
2025-09-16,P002,R003,C003,59,5015.0,3296.15
2025-09-16,P002,R004,C010,47,3995.0,2538.71
2025-09-16,P002,R004,C004,43,3655.0,2281.33
2025-09-16,P003,R001,C005,4,2480.0,1639.17
2025-09-16,P003,R001,C001,10,6200.0,4198.97
2025-09-16,P003,R001,C011,13,8060.0,5420.1
2025-09-16,P003,R002,C008,2,1240.0,838.47
2025-09-16,P003,R002,C012,6,3720.0,2632.32
2025-09-16,P003,R002,C002,6,3720.0,2632.12
2025-09-16,P003,R002,C006,2,1240.0,820.51
2025-09-16,P003,R003,C009,8,4960.0,3562.13
2025-09-16,P003,R003,C003,5,3100.0,2060.43
2025-09-16,P003,R004,C010,2,1240.0,850.67
2025-09-16,P003,R004,C004,3,1860.0,1268.63
2025-09-16,P004,R001,C011,35,8400.0,5479.17
2025-09-16,P004,R001,C001,41,9840.0,6739.2
2025-09-16,P004,R002,C008,14,3360.0,2138.41
2025-09-16,P004,R002,C006,8,1920.0,1288.74
2025-09-16,P004,R002,C002,23,5520.0,3395.58
2025-09-16,P004,R003,C009,29,6960.0,4462.35
2025-09-16,P004,R003,C003,18,4320.0,2652.49
2025-09-16,P004,R004,C010,6,1440.0,922.09
2025-09-16,P004,R004,C004,8,1920.0,1237.17
2025-09-16,P005,R001,C011,91,4095.0,2242.61
2025-09-16,P005,R001,C001,78,3510.0,2174.74
2025-09-16,P005,R001,C007,33,1485.0,807.51
2025-09-16,P005,R002,C006,51,2295.0,1302.08
2025-09-16,P005,R002,C008,75,3375.0,2022.4
2025-09-16,P005,R003,C003,50,2250.0,1386.09
2025-09-16,P005,R003,C009,80,3600.0,2138.58
2025-09-16,P005,R004,C004,28,1260.0,728.02
2025-09-16,P005,R004,C010,30,1350.0,836.82
2025-09-16,P006,R001,C011,32,3840.0,2365.68
2025-09-16,P006,R001,C007,21,2520.0,1557.97
2025-09-16,P006,R001,C005,16,1920.0,1168.2
2025-09-16,P006,R001,C001,33,3960.0,2684.75
2025-09-16,P006,R002,C006,24,2880.0,1747.91
2025-09-16,P006,R002,C002,57,6840.0,4452.88
2025-09-16,P006,R003,C003,22,2640.0,1718.47
2025-09-16,P006,R003,C009,35,4200.0,2548.73
2025-09-16,P006,R004,C004,15,1800.0,1187.23
2025-09-16,P006,R004,C010,10,1200.0,747.81
2025-09-17,P001,R001,C001,24,9120.0,5980.19
2025-09-17,P001,R001,C005,8,3040.0,1961.35
2025-09-17,P001,R001,C007,14,5320.0,3710.2
2025-09-17,P001,R002,C012,17,6460.0,4322.4
2025-09-17,P001,R002,C008,8,3040.0,2069.09
2025-09-17,P001,R002,C006,6,2280.0,1638.91
2025-09-17,P001,R003,C009,13,4940.0,3291.6
2025-09-17,P001,R003,C003,12,4560.0,3254.93
2025-09-17,P001,R004,C004,6,2280.0,1640.7
2025-09-17,P001,R004,C010,5,1900.0,1276.91
2025-09-17,P002,R001,C001,92,7820.0,4795.83
2025-09-17,P002,R001,C011,136,11560.0,7505.33
2025-09-17,P002,R001,C005,44,3740.0,2255.91
2025-09-17,P002,R002,C008,31,2635.0,1730.14
2025-09-17,P002,R002,C012,62,5270.0,3442.5
2025-09-17,P002,R002,C002,69,5865.0,3458.58
2025-09-17,P002,R002,C006,30,2550.0,1596.01
2025-09-17,P002,R003,C003,76,6460.0,3957.94
2025-09-17,P002,R003,C009,86,7310.0,4364.63
2025-09-17,P002,R004,C010,31,2635.0,1607.11
2025-09-17,P002,R004,C004,42,3570.0,2153.33
2025-09-17,P003,R001,C001,28,17360.0,11967.63
2025-09-17,P003,R001,C005,6,3720.0,2748.53
2025-09-17,P003,R002,C008,6,3720.0,2664.63
2025-09-17,P003,R002,C006,3,1860.0,1247.7
2025-09-17,P003,R002,C002,9,5580.0,3873.85
2025-09-17,P003,R003,C003,5,3100.0,2212.14
2025-09-17,P003,R003,C009,5,3100.0,2273.02
2025-09-17,P003,R004,C004,4,2480.0,1667.41
2025-09-17,P003,R004,C010,3,1860.0,1302.44
2025-09-17,P004,R001,C011,35,8400.0,5756.43
2025-09-17,P004,R001,C001,22,5280.0,3488.96
2025-09-17,P004,R001,C005,11,2640.0,1814.9
2025-09-17,P004,R002,C012,45,10800.0,7173.26
2025-09-17,P004,R002,C008,19,4560.0,3041.04
2025-09-17,P004,R003,C003,19,4560.0,3011.9
2025-09-17,P004,R003,C009,25,6000.0,3850.34
2025-09-17,P004,R004,C004,8,1920.0,1299.93
2025-09-17,P004,R004,C010,7,1680.0,1099.12
2025-09-17,P005,R001,C005,51,2295.0,1415.0
2025-09-17,P005,R001,C007,66,2970.0,1840.06
2025-09-17,P005,R001,C001,151,6795.0,3821.04
2025-09-17,P005,R002,C012,38,1710.0,989.09
2025-09-17,P005,R002,C008,33,1485.0,820.87
2025-09-17,P005,R002,C002,55,2475.0,1438.0
2025-09-17,P005,R002,C006,21,945.0,548.68
2025-09-17,P005,R003,C003,53,2385.0,1400.73
2025-09-17,P005,R003,C009,67,3015.0,1759.63
2025-09-17,P005,R004,C004,33,1485.0,904.76
2025-09-17,P005,R004,C010,22,990.0,589.27
2025-09-17,P006,R001,C001,54,6480.0,4021.14
2025-09-17,P006,R001,C005,21,2520.0,1663.87
2025-09-17,P006,R001,C011,66,7920.0,5296.17
2025-09-17,P006,R001,C007,35,4200.0,2693.7
2025-09-17,P006,R002,C012,36,4320.0,2706.17
